state,ags,name,lat,lon
01,01057048,Lütjenburg,54.294852,10.592236999999999
01,01057055,Panker,54.33034,10.573095
01,01057076,Schwartbuck,54.358264,10.478063
01,01057082,Tröndel,54.342356,10.514076
01,01057015,Dersau,54.118055000000005,10.335939999999999
01,01057017,Dörnick,54.163392,10.360375
01,01057022,Grebin,54.19593199999999,10.494272
01,01057032,Kalübbe,54.118145999999996,10.283107000000001
01,01057045,Lebrade,54.216652,10.422164
01,01057053,Nehmten,54.094848,10.393262
01,01057065,Rantzau,54.253868999999995,10.507361
01,01057067,Rathjensdorf,54.185702,10.427748
01,01057089,Wittmoldt,54.174882,10.349133
01,01057002,Barmissen,54.204995,10.175384
01,01057010,Boksee,54.242982,10.127708
01,01057011,Bothkamp,54.20335600000001,10.134422
01,01057023,Großbarkau,54.225363,10.169008
01,01057031,Honigsee,54.228283,10.187224
01,01057033,Kirchbarkau,54.211515000000006,10.142365
01,01057037,Klein Barkau,54.222719,10.135269000000001
01,01057042,Kühren,54.198376,10.258367
01,01057046,Lehmkuhlen,54.226974,10.360709
01,01057047,Löptin,54.175217,10.215744
01,01057054,Nettelsee,54.174112,10.189086
01,01057058,Pohnsdorf,54.239647,10.249321
01,01057059,Postfeld,54.211309,10.21641
01,01057066,Rastorf,54.272603000000004,10.289064
01,01057070,Schellhorn,54.227596999999996,10.299476
01,01057084,Wahlstorf,54.178082999999994,10.294716000000001
01,01057086,Warnau,54.18792,10.160153999999999
01,01057003,Barsbek,54.404132,10.320134
01,01057006,Bendfeld,54.36415699999999,10.419437
01,01057012,Brodersdorf,54.385481000000006,10.249253999999999
01,01057018,Fahren,54.349552,10.33813
01,01057020,Fiefbergen,54.379311,10.34277
01,01057028,Höhndorf,54.37261899999999,10.370674000000001
01,01057039,Köhn,54.344440000000006,10.455111
01,01057040,Krokau,54.402446,10.341593
01,01057041,Krummbek,54.37814,10.400708999999999
01,01057043,Laboe,54.404031,10.224323
01,01057049,Lutterbek,54.391952,10.276816
01,01057056,Passade,54.366581000000004,10.316786
01,01057060,Prasdorf,54.378679000000005,10.296264
01,01057063,Probsteierhagen,54.362604000000005,10.288376
01,01057073,Schönberg (Holstein),54.39239,10.372475999999999
01,01057078,Stakendorf,54.388445,10.422791
01,01057079,Stein,54.41465899999999,10.268846
01,01057081,Stoltenberg,54.344758999999996,10.346508
01,01057087,Wendtorf,54.409817000000004,10.292375999999999
01,01057088,Wisch,54.411032999999996,10.344244999999999
01,01057016,Dobersdorf,54.318490000000004,10.281513
01,01057044,Lammershagen,54.274508999999995,10.443923
01,01057050,Martensrade,54.279612,10.392528
01,01057052,Mucheln,54.246421,10.442687
01,01057072,Schlesen,54.321543999999996,10.328605
01,01057077,Selent,54.290473,10.425868
01,01057090,Fargau-Pratjau,54.327553,10.396264
01,01057025,Heikendorf,54.371303000000005,10.207125999999999
01,01057051,Mönkeberg,54.34811800000001,10.187105
01,01057074,Schönkirchen,54.33653100000001,10.223696
01,01057005,Belau,54.09754399999999,10.259724
01,01057024,Großharrie,54.119087,10.049861
01,01057068,Rendswühren,54.074276,10.179739999999999
01,01057069,Ruhwinkel,54.094216,10.221822999999999
01,01057071,Schillsdorf,54.116231000000006,10.123873
01,01057080,Stolpe,54.128910999999995,10.222608000000001
01,01057083,Tasdorf,54.095659,10.031296000000001
01,01057085,Wankendorf,54.112811,10.208038
01,01058005,Altenholz,54.402998,10.120656
01,01058034,Büdelsdorf,54.315687,9.677817
